date,type,N,year,month
2017-07-13,CRIM,444,2017,2017-07-01
2017-07-13,ARREST,210,2017,2017-07-01
2017-07-14,WARN,3,2017,2017-07-01
2017-07-14,CIVIL,1152,2017,2017-07-01
2017-07-14,ARREST,167,2017,2017-07-01
2017-07-14,CRIM,488,2017,2017-07-01
2017-07-15,CRIM,444,2017,2017-07-01
2017-07-15,WARN,10,2017,2017-07-01
2017-07-15,CIVIL,1031,2017,2017-07-01
2017-07-15,ARREST,238,2017,2017-07-01
2017-07-16,CRIM,398,2017,2017-07-01
2017-07-16,WARN,5,2017,2017-07-01
2017-07-16,CIVIL,959,2017,2017-07-01
2017-07-16,ARREST,220,2017,2017-07-01
2017-07-17,CRIM,435,2017,2017-07-01
2017-07-17,WARN,10,2017,2017-07-01
2017-07-17,CIVIL,1200,2017,2017-07-01
2017-07-17,ARREST,162,2017,2017-07-01
2017-07-18,CIVIL,1281,2017,2017-07-01
2017-07-18,WARN,9,2017,2017-07-01
2017-07-18,CRIM,436,2017,2017-07-01
2017-07-18,ARREST,123,2017,2017-07-01
2017-07-19,CRIM,418,2017,2017-07-01
2017-07-19,WARN,4,2017,2017-07-01
2017-07-19,CIVIL,1318,2017,2017-07-01
2017-07-19,ARREST,117,2017,2017-07-01
2017-07-20,CRIM,487,2017,2017-07-01
2017-07-20,WARN,18,2017,2017-07-01
2017-07-20,CIVIL,1367,2017,2017-07-01
2017-07-20,ARREST,130,2017,2017-07-01
2017-07-21,CRIM,469,2017,2017-07-01
2017-07-21,CIVIL,1169,2017,2017-07-01
2017-07-21,WARN,8,2017,2017-07-01
2017-07-21,ARREST,162,2017,2017-07-01
2017-07-22,CRIM,418,2017,2017-07-01
2017-07-22,WARN,16,2017,2017-07-01
2017-07-22,CIVIL,987,2017,2017-07-01
2017-07-22,ARREST,218,2017,2017-07-01
2017-07-23,WARN,7,2017,2017-07-01
2017-07-23,CIVIL,780,2017,2017-07-01
2017-07-23,CRIM,378,2017,2017-07-01
2017-07-23,ARREST,164,2017,2017-07-01
2017-07-24,CRIM,334,2017,2017-07-01
2017-07-24,CIVIL,782,2017,2017-07-01
2017-07-24,WARN,3,2017,2017-07-01
2017-07-24,ARREST,123,2017,2017-07-01
2017-07-25,CIVIL,1238,2017,2017-07-01
2017-07-25,WARN,7,2017,2017-07-01
2017-07-25,CRIM,405,2017,2017-07-01
2017-07-25,ARREST,160,2017,2017-07-01
2017-07-26,CRIM,453,2017,2017-07-01
2017-07-26,CIVIL,1359,2017,2017-07-01
2017-07-26,WARN,4,2017,2017-07-01
2017-07-26,ARREST,175,2017,2017-07-01
2017-07-27,CRIM,448,2017,2017-07-01
2017-07-27,CIVIL,1015,2017,2017-07-01
2017-07-27,WARN,10,2017,2017-07-01
2017-07-27,ARREST,164,2017,2017-07-01
2017-07-28,CRIM,472,2017,2017-07-01
2017-07-28,WARN,11,2017,2017-07-01
2017-07-28,CIVIL,1193,2017,2017-07-01
2017-07-28,ARREST,197,2017,2017-07-01
2017-07-29,CRIM,416,2017,2017-07-01
2017-07-29,WARN,8,2017,2017-07-01
2017-07-29,CIVIL,992,2017,2017-07-01
2017-07-29,ARREST,171,2017,2017-07-01
2017-07-30,CRIM,434,2017,2017-07-01
2017-07-30,WARN,7,2017,2017-07-01
2017-07-30,CIVIL,860,2017,2017-07-01
2017-07-30,ARREST,203,2017,2017-07-01
2017-07-31,CRIM,410,2017,2017-07-01
2017-07-31,WARN,13,2017,2017-07-01
2017-07-31,CIVIL,1320,2017,2017-07-01
2017-07-31,ARREST,141,2017,2017-07-01
2017-08-01,CRIM,363,2017,2017-08-01
2017-08-01,WARN,10,2017,2017-08-01
2017-08-01,CIVIL,1187,2017,2017-08-01
2017-08-01,ARREST,166,2017,2017-08-01
2017-08-02,CRIM,374,2017,2017-08-01
2017-08-02,WARN,2,2017,2017-08-01
2017-08-02,CIVIL,928,2017,2017-08-01
2017-08-02,ARREST,122,2017,2017-08-01
2017-08-03,CRIM,479,2017,2017-08-01
2017-08-03,WARN,12,2017,2017-08-01
2017-08-03,CIVIL,1224,2017,2017-08-01
2017-08-03,ARREST,136,2017,2017-08-01
2017-08-04,CRIM,454,2017,2017-08-01
2017-08-04,WARN,13,2017,2017-08-01
2017-08-04,CIVIL,1140,2017,2017-08-01
2017-08-04,ARREST,189,2017,2017-08-01
2017-08-05,CRIM,426,2017,2017-08-01
2017-08-05,WARN,3,2017,2017-08-01
2017-08-05,CIVIL,854,2017,2017-08-01
2017-08-05,ARREST,260,2017,2017-08-01
2017-08-06,CRIM,403,2017,2017-08-01
2017-08-06,WARN,7,2017,2017-08-01
2017-08-06,CIVIL,874,2017,2017-08-01
2017-08-06,ARREST,218,2017,2017-08-01
2017-08-07,CRIM,398,2017,2017-08-01
2017-08-07,WARN,3,2017,2017-08-01
2017-08-07,CIVIL,1121,2017,2017-08-01
2017-08-07,ARREST,123,2017,2017-08-01
2017-08-08,WARN,25,2017,2017-08-01
2017-08-08,CIVIL,1220,2017,2017-08-01
2017-08-08,CRIM,439,2017,2017-08-01
2017-08-08,ARREST,135,2017,2017-08-01
2017-08-09,CRIM,421,2017,2017-08-01
2017-08-09,CIVIL,1373,2017,2017-08-01
2017-08-09,WARN,10,2017,2017-08-01
2017-08-09,ARREST,140,2017,2017-08-01
2017-08-10,CRIM,487,2017,2017-08-01
2017-08-10,WARN,21,2017,2017-08-01
2017-08-10,CIVIL,1275,2017,2017-08-01
2017-08-10,ARREST,123,2017,2017-08-01
2017-08-11,CRIM,432,2017,2017-08-01
2017-08-11,ARREST,205,2017,2017-08-01
2017-08-11,WARN,14,2017,2017-08-01
2017-08-11,CIVIL,1273,2017,2017-08-01
2017-08-12,CRIM,460,2017,2017-08-01
2017-08-12,WARN,11,2017,2017-08-01
2017-08-12,CIVIL,935,2017,2017-08-01
2017-08-12,ARREST,190,2017,2017-08-01
2017-08-13,CRIM,452,2017,2017-08-01
2017-08-13,CIVIL,777,2017,2017-08-01
2017-08-13,WARN,2,2017,2017-08-01
2017-08-13,ARREST,183,2017,2017-08-01
2017-08-14,CRIM,453,2017,2017-08-01
2017-08-14,WARN,11,2017,2017-08-01
2017-08-14,CIVIL,1100,2017,2017-08-01
2017-08-14,ARREST,171,2017,2017-08-01
2017-08-15,CRIM,496,2017,2017-08-01
2017-08-15,WARN,12,2017,2017-08-01
2017-08-15,CIVIL,1103,2017,2017-08-01
2017-08-15,ARREST,134,2017,2017-08-01
2017-08-16,CRIM,430,2017,2017-08-01
2017-08-16,WARN,24,2017,2017-08-01
2017-08-16,CIVIL,1184,2017,2017-08-01
2017-08-16,ARREST,171,2017,2017-08-01
2017-08-17,CRIM,458,2017,2017-08-01
2017-08-17,WARN,8,2017,2017-08-01
2017-08-17,CIVIL,1404,2017,2017-08-01
2017-08-17,ARREST,160,2017,2017-08-01
2017-08-18,CRIM,483,2017,2017-08-01
2017-08-18,WARN,15,2017,2017-08-01
2017-08-18,CIVIL,1042,2017,2017-08-01
2017-08-18,ARREST,159,2017,2017-08-01
2017-08-19,CRIM,472,2017,2017-08-01
2017-08-19,CIVIL,861,2017,2017-08-01
2017-08-19,WARN,7,2017,2017-08-01
2017-08-19,ARREST,229,2017,2017-08-01
2017-08-20,CRIM,416,2017,2017-08-01
2017-08-20,WARN,3,2017,2017-08-01
2017-08-20,CIVIL,880,2017,2017-08-01
2017-08-20,ARREST,199,2017,2017-08-01
2017-08-21,WARN,21,2017,2017-08-01
2017-08-21,CIVIL,1163,2017,2017-08-01
2017-08-21,CRIM,383,2017,2017-08-01
2017-08-21,ARREST,122,2017,2017-08-01
2017-08-22,CRIM,466,2017,2017-08-01
2017-08-22,WARN,20,2017,2017-08-01
2017-08-22,CIVIL,1289,2017,2017-08-01
2017-08-22,ARREST,121,2017,2017-08-01
2017-08-23,CRIM,354,2017,2017-08-01
2017-08-23,WARN,8,2017,2017-08-01
2017-08-23,CIVIL,1261,2017,2017-08-01
2017-08-23,ARREST,115,2017,2017-08-01
2017-08-24,CRIM,533,2017,2017-08-01
2017-08-24,CIVIL,1378,2017,2017-08-01
2017-08-24,WARN,6,2017,2017-08-01
2017-08-24,ARREST,174,2017,2017-08-01
2017-08-25,WARN,12,2017,2017-08-01
2017-08-25,CIVIL,1235,2017,2017-08-01
2017-08-25,ARREST,152,2017,2017-08-01
2017-08-25,CRIM,468,2017,2017-08-01
2017-08-26,CRIM,423,2017,2017-08-01
2017-08-26,WARN,5,2017,2017-08-01
2017-08-26,CIVIL,919,2017,2017-08-01
2017-08-26,ARREST,209,2017,2017-08-01
2017-08-27,CRIM,348,2017,2017-08-01
2017-08-27,WARN,4,2017,2017-08-01
2017-08-27,CIVIL,741,2017,2017-08-01
2017-08-27,ARREST,192,2017,2017-08-01
2017-08-28,CRIM,466,2017,2017-08-01
2017-08-28,WARN,13,2017,2017-08-01
2017-08-28,CIVIL,1216,2017,2017-08-01
2017-08-28,ARREST,141,2017,2017-08-01
2017-08-29,CRIM,371,2017,2017-08-01
2017-08-29,WARN,12,2017,2017-08-01
2017-08-29,CIVIL,1201,2017,2017-08-01
2017-08-29,ARREST,85,2017,2017-08-01
2017-08-30,CRIM,431,2017,2017-08-01
2017-08-30,WARN,26,2017,2017-08-01
2017-08-30,CIVIL,1487,2017,2017-08-01
2017-08-30,ARREST,148,2017,2017-08-01
2017-08-31,CRIM,563,2017,2017-08-01
2017-08-31,CIVIL,1488,2017,2017-08-01
2017-08-31,WARN,18,2017,2017-08-01
2017-08-31,ARREST,158,2017,2017-08-01
2017-09-01,CRIM,541,2017,2017-09-01
2017-09-01,WARN,43,2017,2017-09-01
2017-09-01,CIVIL,1443,2017,2017-09-01
2017-09-01,ARREST,177,2017,2017-09-01
2017-09-02,CRIM,542,2017,2017-09-01
2017-09-02,WARN,16,2017,2017-09-01
2017-09-02,CIVIL,1120,2017,2017-09-01
2017-09-02,ARREST,216,2017,2017-09-01
2017-09-03,CRIM,354,2017,2017-09-01
2017-09-03,WARN,5,2017,2017-09-01
2017-09-03,CIVIL,697,2017,2017-09-01
2017-09-03,ARREST,172,2017,2017-09-01
2017-09-04,CRIM,503,2017,2017-09-01
2017-09-04,WARN,16,2017,2017-09-01
2017-09-04,CIVIL,1029,2017,2017-09-01
2017-09-04,ARREST,209,2017,2017-09-01
2017-09-05,CRIM,440,2017,2017-09-01
2017-09-05,WARN,10,2017,2017-09-01
2017-09-05,CIVIL,1257,2017,2017-09-01
2017-09-05,ARREST,146,2017,2017-09-01
2017-09-06,CRIM,364,2017,2017-09-01
2017-09-06,WARN,16,2017,2017-09-01
2017-09-06,CIVIL,1005,2017,2017-09-01
2017-09-06,ARREST,113,2017,2017-09-01
2017-09-07,CRIM,398,2017,2017-09-01
2017-09-07,WARN,16,2017,2017-09-01
2017-09-07,CIVIL,1389,2017,2017-09-01
2017-09-07,ARREST,125,2017,2017-09-01
2017-09-08,CRIM,525,2017,2017-09-01
2017-09-08,WARN,17,2017,2017-09-01
2017-09-08,CIVIL,1294,2017,2017-09-01
2017-09-08,ARREST,198,2017,2017-09-01
2017-09-09,CRIM,424,2017,2017-09-01
2017-09-09,WARN,6,2017,2017-09-01
2017-09-09,CIVIL,882,2017,2017-09-01
2017-09-09,ARREST,202,2017,2017-09-01
2017-09-10,CRIM,344,2017,2017-09-01
2017-09-10,WARN,4,2017,2017-09-01
2017-09-10,ARREST,188,2017,2017-09-01
2017-09-10,CIVIL,831,2017,2017-09-01
2017-09-11,CRIM,454,2017,2017-09-01
2017-09-11,WARN,7,2017,2017-09-01
2017-09-11,CIVIL,1219,2017,2017-09-01
2017-09-11,ARREST,75,2017,2017-09-01
2017-09-12,CRIM,436,2017,2017-09-01
2017-09-12,WARN,14,2017,2017-09-01
2017-09-12,CIVIL,1252,2017,2017-09-01
2017-09-12,ARREST,127,2017,2017-09-01
2017-09-13,CRIM,506,2017,2017-09-01
2017-09-13,CIVIL,1426,2017,2017-09-01
2017-09-13,WARN,27,2017,2017-09-01
2017-09-13,ARREST,135,2017,2017-09-01
2017-09-14,CRIM,470,2017,2017-09-01
2017-09-14,WARN,11,2017,2017-09-01
2017-09-14,CIVIL,1196,2017,2017-09-01
2017-09-14,ARREST,142,2017,2017-09-01
2017-09-15,CRIM,558,2017,2017-09-01
2017-09-15,CIVIL,1195,2017,2017-09-01
2017-09-15,WARN,31,2017,2017-09-01
2017-09-15,ARREST,194,2017,2017-09-01
2017-09-16,WARN,28,2017,2017-09-01
2017-09-16,CIVIL,934,2017,2017-09-01
2017-09-16,CRIM,453,2017,2017-09-01
2017-09-16,ARREST,150,2017,2017-09-01
2017-09-17,CRIM,404,2017,2017-09-01
2017-09-17,WARN,6,2017,2017-09-01
2017-09-17,ARREST,210,2017,2017-09-01
2017-09-17,CIVIL,757,2017,2017-09-01
2017-09-18,CRIM,468,2017,2017-09-01
2017-09-18,WARN,9,2017,2017-09-01
2017-09-18,CIVIL,1227,2017,2017-09-01
2017-09-18,ARREST,154,2017,2017-09-01
2017-09-19,CRIM,414,2017,2017-09-01
2017-09-19,WARN,10,2017,2017-09-01
2017-09-19,CIVIL,1143,2017,2017-09-01
2017-09-19,ARREST,119,2017,2017-09-01
2017-09-20,CRIM,395,2017,2017-09-01
2017-09-20,WARN,6,2017,2017-09-01
2017-09-20,CIVIL,1001,2017,2017-09-01
2017-09-20,ARREST,133,2017,2017-09-01
2017-09-21,CRIM,397,2017,2017-09-01
2017-09-21,WARN,25,2017,2017-09-01
2017-09-21,CIVIL,1506,2017,2017-09-01
2017-09-21,ARREST,112,2017,2017-09-01
2017-09-22,CRIM,454,2017,2017-09-01
2017-09-22,WARN,7,2017,2017-09-01
2017-09-22,CIVIL,1131,2017,2017-09-01
2017-09-22,ARREST,172,2017,2017-09-01
2017-09-23,CRIM,431,2017,2017-09-01
2017-09-23,WARN,12,2017,2017-09-01
2017-09-23,CIVIL,1039,2017,2017-09-01
2017-09-23,ARREST,189,2017,2017-09-01
2017-09-24,CRIM,489,2017,2017-09-01
2017-09-24,WARN,9,2017,2017-09-01
2017-09-24,CIVIL,846,2017,2017-09-01
2017-09-24,ARREST,208,2017,2017-09-01
2017-09-25,CRIM,465,2017,2017-09-01
2017-09-25,WARN,9,2017,2017-09-01
2017-09-25,CIVIL,1471,2017,2017-09-01
2017-09-25,ARREST,146,2017,2017-09-01
2017-09-26,CRIM,437,2017,2017-09-01
2017-09-26,CIVIL,1408,2017,2017-09-01
2017-09-26,WARN,10,2017,2017-09-01
2017-09-26,ARREST,130,2017,2017-09-01
2017-09-27,CRIM,493,2017,2017-09-01
2017-09-27,WARN,27,2017,2017-09-01
2017-09-27,CIVIL,1504,2017,2017-09-01
2017-09-27,ARREST,178,2017,2017-09-01
2017-09-28,CRIM,467,2017,2017-09-01
2017-09-28,WARN,16,2017,2017-09-01
2017-09-28,ARREST,146,2017,2017-09-01
2017-09-28,CIVIL,1423,2017,2017-09-01
2017-09-29,CRIM,500,2017,2017-09-01
2017-09-29,WARN,14,2017,2017-09-01
2017-09-29,CIVIL,1350,2017,2017-09-01
2017-09-29,ARREST,203,2017,2017-09-01
2017-09-30,CRIM,444,2017,2017-09-01
2017-09-30,WARN,16,2017,2017-09-01
2017-09-30,CIVIL,860,2017,2017-09-01
2017-09-30,ARREST,186,2017,2017-09-01
2017-10-01,CRIM,383,2017,2017-10-01
2017-10-01,WARN,6,2017,2017-10-01
2017-10-01,CIVIL,793,2017,2017-10-01
2017-10-01,ARREST,160,2017,2017-10-01
2017-10-02,CRIM,523,2017,2017-10-01
2017-10-02,WARN,18,2017,2017-10-01
2017-10-02,CIVIL,1289,2017,2017-10-01
2017-10-02,ARREST,146,2017,2017-10-01
2017-10-03,CRIM,486,2017,2017-10-01
2017-10-03,WARN,20,2017,2017-10-01
2017-10-03,CIVIL,1254,2017,2017-10-01
2017-10-03,ARREST,158,2017,2017-10-01
2017-10-04,WARN,16,2017,2017-10-01
2017-10-04,CIVIL,1141,2017,2017-10-01
2017-10-04,CRIM,529,2017,2017-10-01
2017-10-04,ARREST,134,2017,2017-10-01
2017-10-05,WARN,6,2017,2017-10-01
2017-10-05,CIVIL,1108,2017,2017-10-01
2017-10-05,CRIM,449,2017,2017-10-01
2017-10-05,ARREST,126,2017,2017-10-01
2017-10-06,CRIM,445,2017,2017-10-01
2017-10-06,CIVIL,1154,2017,2017-10-01
2017-10-06,WARN,5,2017,2017-10-01
2017-10-06,ARREST,163,2017,2017-10-01
2017-10-07,CRIM,450,2017,2017-10-01
2017-10-07,WARN,8,2017,2017-10-01
2017-10-07,CIVIL,997,2017,2017-10-01
2017-10-07,ARREST,187,2017,2017-10-01
2017-10-08,CRIM,447,2017,2017-10-01
2017-10-08,WARN,15,2017,2017-10-01
2017-10-08,CIVIL,757,2017,2017-10-01
2017-10-08,ARREST,163,2017,2017-10-01
2017-10-09,CRIM,403,2017,2017-10-01
2017-10-09,WARN,7,2017,2017-10-01
2017-10-09,CIVIL,644,2017,2017-10-01
2017-10-09,ARREST,153,2017,2017-10-01
2017-10-10,CRIM,452,2017,2017-10-01
2017-10-10,CIVIL,1281,2017,2017-10-01
2017-10-10,WARN,9,2017,2017-10-01
2017-10-10,ARREST,103,2017,2017-10-01
2017-10-11,CRIM,493,2017,2017-10-01
2017-10-11,CIVIL,1247,2017,2017-10-01
2017-10-11,WARN,5,2017,2017-10-01
2017-10-11,ARREST,151,2017,2017-10-01
2017-10-12,CRIM,430,2017,2017-10-01
2017-10-12,CIVIL,1275,2017,2017-10-01
2017-10-12,WARN,10,2017,2017-10-01
2017-10-12,ARREST,174,2017,2017-10-01
2017-10-13,CRIM,498,2017,2017-10-01
2017-10-13,WARN,13,2017,2017-10-01
2017-10-13,ARREST,153,2017,2017-10-01
2017-10-13,CIVIL,1175,2017,2017-10-01
2017-10-14,CRIM,485,2017,2017-10-01
2017-10-14,WARN,11,2017,2017-10-01
2017-10-14,CIVIL,968,2017,2017-10-01
2017-10-14,ARREST,192,2017,2017-10-01
2017-10-15,CRIM,442,2017,2017-10-01
2017-10-15,WARN,8,2017,2017-10-01
2017-10-15,CIVIL,897,2017,2017-10-01
2017-10-15,ARREST,175,2017,2017-10-01
2017-10-16,CRIM,477,2017,2017-10-01
2017-10-16,WARN,15,2017,2017-10-01
2017-10-16,CIVIL,1198,2017,2017-10-01
2017-10-16,ARREST,139,2017,2017-10-01
2017-10-17,CRIM,520,2017,2017-10-01
2017-10-17,WARN,10,2017,2017-10-01
2017-10-17,CIVIL,1303,2017,2017-10-01
2017-10-17,ARREST,125,2017,2017-10-01
2017-10-18,CRIM,447,2017,2017-10-01
2017-10-18,CIVIL,1367,2017,2017-10-01
2017-10-18,WARN,15,2017,2017-10-01
2017-10-18,ARREST,150,2017,2017-10-01
2017-10-19,CRIM,455,2017,2017-10-01
2017-10-19,WARN,15,2017,2017-10-01
2017-10-19,CIVIL,1186,2017,2017-10-01
2017-10-19,ARREST,131,2017,2017-10-01
2017-10-20,CRIM,501,2017,2017-10-01
2017-10-20,WARN,15,2017,2017-10-01
2017-10-20,CIVIL,1168,2017,2017-10-01
2017-10-20,ARREST,169,2017,2017-10-01
2017-10-21,CRIM,439,2017,2017-10-01
2017-10-21,WARN,6,2017,2017-10-01
2017-10-21,ARREST,233,2017,2017-10-01
2017-10-21,CIVIL,945,2017,2017-10-01
2017-10-22,CRIM,401,2017,2017-10-01
2017-10-22,CIVIL,750,2017,2017-10-01
2017-10-22,WARN,6,2017,2017-10-01
2017-10-22,ARREST,168,2017,2017-10-01
2017-10-23,CRIM,438,2017,2017-10-01
2017-10-23,WARN,4,2017,2017-10-01
2017-10-23,CIVIL,1184,2017,2017-10-01
2017-10-23,ARREST,130,2017,2017-10-01
2017-10-24,CRIM,384,2017,2017-10-01
2017-10-24,CIVIL,905,2017,2017-10-01
2017-10-24,WARN,7,2017,2017-10-01
2017-10-24,ARREST,110,2017,2017-10-01
2017-10-25,CRIM,385,2017,2017-10-01
2017-10-25,WARN,6,2017,2017-10-01
2017-10-25,CIVIL,796,2017,2017-10-01
2017-10-25,ARREST,96,2017,2017-10-01
2017-10-26,CRIM,382,2017,2017-10-01
2017-10-26,WARN,21,2017,2017-10-01
2017-10-26,CIVIL,902,2017,2017-10-01
2017-10-26,ARREST,121,2017,2017-10-01
2017-10-27,CRIM,497,2017,2017-10-01
2017-10-27,WARN,18,2017,2017-10-01
2017-10-27,CIVIL,1248,2017,2017-10-01
2017-10-27,ARREST,198,2017,2017-10-01
2017-10-28,CRIM,433,2017,2017-10-01
2017-10-28,WARN,5,2017,2017-10-01
2017-10-28,ARREST,246,2017,2017-10-01
2017-10-28,CIVIL,958,2017,2017-10-01
2017-10-29,CRIM,338,2017,2017-10-01
2017-10-29,CIVIL,588,2017,2017-10-01
2017-10-29,WARN,5,2017,2017-10-01
2017-10-29,ARREST,177,2017,2017-10-01
2017-10-30,CRIM,398,2017,2017-10-01
2017-10-30,WARN,10,2017,2017-10-01
2017-10-30,CIVIL,769,2017,2017-10-01
2017-10-30,ARREST,101,2017,2017-10-01
2017-10-31,CRIM,398,2017,2017-10-01
2017-10-31,CIVIL,1092,2017,2017-10-01
2017-10-31,WARN,16,2017,2017-10-01
2017-10-31,ARREST,130,2017,2017-10-01
2017-11-01,WARN,18,2017,2017-11-01
2017-11-01,CIVIL,1355,2017,2017-11-01
2017-11-01,CRIM,514,2017,2017-11-01
2017-11-01,ARREST,172,2017,2017-11-01
2017-11-02,CRIM,460,2017,2017-11-01
2017-11-02,WARN,10,2017,2017-11-01
2017-11-02,CIVIL,1196,2017,2017-11-01
2017-11-02,ARREST,145,2017,2017-11-01
2017-11-03,CRIM,481,2017,2017-11-01
2017-11-03,CIVIL,1022,2017,2017-11-01
2017-11-03,WARN,16,2017,2017-11-01
2017-11-03,ARREST,183,2017,2017-11-01
2017-11-04,CRIM,438,2017,2017-11-01
2017-11-04,CIVIL,897,2017,2017-11-01
2017-11-04,WARN,6,2017,2017-11-01
2017-11-04,ARREST,254,2017,2017-11-01
2017-11-05,CRIM,347,2017,2017-11-01
2017-11-05,WARN,8,2017,2017-11-01
2017-11-05,CIVIL,811,2017,2017-11-01
2017-11-05,ARREST,160,2017,2017-11-01
2017-11-06,CRIM,380,2017,2017-11-01
2017-11-06,WARN,16,2017,2017-11-01
2017-11-06,CIVIL,932,2017,2017-11-01
2017-11-06,ARREST,110,2017,2017-11-01
2017-11-07,CRIM,412,2017,2017-11-01
2017-11-07,WARN,21,2017,2017-11-01
2017-11-07,CIVIL,1185,2017,2017-11-01
2017-11-07,ARREST,136,2017,2017-11-01
2017-11-08,CRIM,453,2017,2017-11-01
2017-11-08,WARN,16,2017,2017-11-01
2017-11-08,CIVIL,1231,2017,2017-11-01
2017-11-08,ARREST,106,2017,2017-11-01
2017-11-09,CRIM,463,2017,2017-11-01
2017-11-09,WARN,7,2017,2017-11-01
2017-11-09,CIVIL,1152,2017,2017-11-01
2017-11-09,ARREST,155,2017,2017-11-01
2017-11-10,CRIM,384,2017,2017-11-01
2017-11-10,CIVIL,956,2017,2017-11-01
2017-11-10,WARN,9,2017,2017-11-01
2017-11-10,ARREST,197,2017,2017-11-01
2017-11-11,CRIM,414,2017,2017-11-01
2017-11-11,WARN,19,2017,2017-11-01
2017-11-11,CIVIL,919,2017,2017-11-01
2017-11-11,ARREST,226,2017,2017-11-01
2017-11-12,CRIM,364,2017,2017-11-01
2017-11-12,CIVIL,892,2017,2017-11-01
2017-11-12,WARN,24,2017,2017-11-01
2017-11-12,ARREST,165,2017,2017-11-01
2017-11-13,CRIM,423,2017,2017-11-01
2017-11-13,WARN,17,2017,2017-11-01
2017-11-13,CIVIL,891,2017,2017-11-01
2017-11-13,ARREST,131,2017,2017-11-01
2017-11-14,CRIM,412,2017,2017-11-01
2017-11-14,WARN,21,2017,2017-11-01
2017-11-14,CIVIL,1228,2017,2017-11-01
2017-11-14,ARREST,109,2017,2017-11-01
2017-11-15,CRIM,439,2017,2017-11-01
2017-11-15,WARN,23,2017,2017-11-01
2017-11-15,CIVIL,1187,2017,2017-11-01
2017-11-15,ARREST,121,2017,2017-11-01
2017-11-16,CRIM,385,2017,2017-11-01
2017-11-16,CIVIL,1019,2017,2017-11-01
2017-11-16,WARN,8,2017,2017-11-01
2017-11-16,ARREST,170,2017,2017-11-01
2017-11-17,CRIM,540,2017,2017-11-01
2017-11-17,WARN,11,2017,2017-11-01
2017-11-17,CIVIL,1073,2017,2017-11-01
2017-11-17,ARREST,196,2017,2017-11-01
2017-11-18,CIVIL,837,2017,2017-11-01
2017-11-18,WARN,16,2017,2017-11-01
2017-11-18,CRIM,435,2017,2017-11-01
2017-11-18,ARREST,183,2017,2017-11-01
2017-11-19,CIVIL,673,2017,2017-11-01
2017-11-19,WARN,10,2017,2017-11-01
2017-11-19,ARREST,172,2017,2017-11-01
2017-11-19,CRIM,411,2017,2017-11-01
2017-11-20,CRIM,468,2017,2017-11-01
2017-11-20,WARN,25,2017,2017-11-01
2017-11-20,CIVIL,1238,2017,2017-11-01
2017-11-20,ARREST,144,2017,2017-11-01
2017-11-21,CRIM,469,2017,2017-11-01
2017-11-21,CIVIL,1168,2017,2017-11-01
2017-11-21,WARN,14,2017,2017-11-01
2017-11-21,ARREST,139,2017,2017-11-01
2017-11-22,CRIM,370,2017,2017-11-01
2017-11-22,CIVIL,736,2017,2017-11-01
2017-11-22,WARN,11,2017,2017-11-01
2017-11-22,ARREST,134,2017,2017-11-01
2017-11-23,CRIM,265,2017,2017-11-01
2017-11-23,CIVIL,374,2017,2017-11-01
2017-11-23,WARN,6,2017,2017-11-01
2017-11-23,ARREST,175,2017,2017-11-01
2017-11-24,CRIM,346,2017,2017-11-01
2017-11-24,WARN,13,2017,2017-11-01
2017-11-24,ARREST,164,2017,2017-11-01
2017-11-24,CIVIL,865,2017,2017-11-01
2017-11-25,CRIM,432,2017,2017-11-01
2017-11-25,WARN,19,2017,2017-11-01
2017-11-25,CIVIL,900,2017,2017-11-01
2017-11-25,ARREST,237,2017,2017-11-01
2017-11-26,CRIM,423,2017,2017-11-01
2017-11-26,WARN,27,2017,2017-11-01
2017-11-26,CIVIL,794,2017,2017-11-01
2017-11-26,ARREST,192,2017,2017-11-01
2017-11-27,CRIM,474,2017,2017-11-01
2017-11-27,CIVIL,1065,2017,2017-11-01
2017-11-27,WARN,16,2017,2017-11-01
2017-11-27,ARREST,124,2017,2017-11-01
2017-11-28,CRIM,499,2017,2017-11-01
2017-11-28,CIVIL,1184,2017,2017-11-01
2017-11-28,WARN,25,2017,2017-11-01
2017-11-28,ARREST,130,2017,2017-11-01
2017-11-29,CRIM,460,2017,2017-11-01
2017-11-29,CIVIL,1100,2017,2017-11-01
2017-11-29,WARN,8,2017,2017-11-01
2017-11-29,ARREST,157,2017,2017-11-01
2017-11-30,CRIM,478,2017,2017-11-01
2017-11-30,WARN,27,2017,2017-11-01
2017-11-30,CIVIL,1063,2017,2017-11-01
2017-11-30,ARREST,155,2017,2017-11-01
2017-12-01,CRIM,522,2017,2017-12-01
2017-12-01,WARN,25,2017,2017-12-01
2017-12-01,CIVIL,986,2017,2017-12-01
2017-12-01,ARREST,193,2017,2017-12-01
2017-12-02,CRIM,385,2017,2017-12-01
2017-12-02,WARN,10,2017,2017-12-01
2017-12-02,CIVIL,882,2017,2017-12-01
2017-12-02,ARREST,261,2017,2017-12-01
2017-12-03,CRIM,408,2017,2017-12-01
2017-12-03,WARN,15,2017,2017-12-01
2017-12-03,CIVIL,824,2017,2017-12-01
2017-12-03,ARREST,216,2017,2017-12-01
2017-12-04,CRIM,433,2017,2017-12-01
2017-12-04,WARN,15,2017,2017-12-01
2017-12-04,CIVIL,1099,2017,2017-12-01
2017-12-04,ARREST,131,2017,2017-12-01
2017-12-05,CRIM,441,2017,2017-12-01
